Gamma,Change_Factor,Acetate_Threshold_Main,Acetate_Threshold_Slope_0_1,Acetate_Threshold_Slope_0_7,Needs_Revision,Consensus_Threshold
0.255709342560554,10,0.0218950157656307,0.0113656086706508,0.0113656086706508,0,0.0218950157656307
0.255709342560554,20,0.000505281168301621,0.000505281168301621,0.000505281168301621,0,0.000505281168301621
0.255709342560554,50,0,0,0,0,0
0.261072664359862,0.02,0.791265978154413,0.785369536641831,0.012475029137857,0,0.791265978154413
0.261072664359862,0.05,0.791265978154416,0.785369536641837,0.0124728468603599,0,0.791265978154416
0.261072664359862,0.1,0.791265978154416,0.785369536641833,0.0124749718103634,0,0.791265978154416
0.261072664359862,0.2,0.791265978154416,0.785369536641832,0.0124750916903492,0,0.791265978154416
0.261072664359862,0.5,0.781758006979428,0.781758006979428,0.012476791635691,0,0.781758006979428
0.261072664359862,1,0.726988848810902,0.720159222552198,0.0124747343079913,0,0.726988848810902
0.261072664359862,2,0.377120599548976,0.372526397769291,0.0124766083656928,0,0.377120599548976
0.261072664359862,5,0.116734112142167,0.111344127370185,0.0124772159671514,0,0.116734112142167
0.261072664359862,10,0.022944366788584,0.022944366788584,0.0113674215975601,0,0.022944366788584
0.261072664359862,20,0.0012703683652028,0.0012703683652028,0.0012703683652028,0,0.0012703683652028
0.261072664359862,50,0,0,0,0,0
0.266089965397924,0.02,0.791265978154413,0.785369536641831,0.012475029137857,0,0.791265978154413
0.266089965397924,0.05,0.791265978154414,0.78536953664183,0.012471520046736,0,0.791265978154414
0.266089965397924,0.1,0.791265978154419,0.785369536641843,0.0124746975055384,0,0.791265978154419
0.266089965397924,0.2,0.791265978154397,0.785369536641815,0.0124714449961338,0,0.791265978154397
0.266089965397924,0.5,0.781758006979428,0.781758006979428,0.012476791635691,0,0.781758006979428
0.266089965397924,1,0.726988848810902,0.720159222552194,0.0124765953297023,0,0.726988848810902
0.266089965397924,2,0.381897416833313,0.381897416833313,0.0124770670473309,0,0.381897416833313
0.266089965397924,5,0.118694804554341,0.113216419300661,0.0124770310747946,0,0.118694804554341
0.266089965397924,10,0.0293893902847967,0.0239310261829039,0.0113642855004135,0,0.0293893902847967
0.266089965397924,20,0.00198378055249114,0.00198378055249114,0.00198378055249114,0,0.00198378055249114
0.266089965397924,50,0,0,0,0,0
0.27076124567474,0.02,0.791265978154413,0.785369536641834,0.0124747117994454,0,0.791265978154413
0.27076124567474,0.05,0.791265978154417,0.785369536641831,0.0124711950106588,0,0.791265978154417
0.27076124567474,0.1,0.791265978154416,0.785369536641833,0.0124746975055387,0,0.791265978154416
0.27076124567474,0.2,0.791265326232732,0.785369536641831,0.0124718737671824,0,0.791265326232732
0.27076124567474,0.5,0.781758006979428,0.781758006979428,0.012476791635691,0,0.781758006979428
0.27076124567474,1,0.726988848810902,0.720159222552196,0.0124717774263167,0,0.726988848810902
0.27076124567474,2,0.390839460187086,0.386274579167778,0.0124765638977858,0,0.390839460187086
0.27076124567474,5,0.120520276800161,0.113327054204371,0.0124764472467709,0,0.120520276800161
0.27076124567474,10,0.0303099084695004,0.0248515023238536,0.011365270455978,0,0.0303099084695004
0.27076124567474,20,0.00265280194238776,0.00265280194238776,0.00265280194238776,0,0.00265280194238776
0.27076124567474,50,0,0,0,0,0
0.275086505190311,0.02,0.791265978154413,0.785369536641834,0.0124747117994454,0,0.791265978154413
0.275086505190311,0.05,0.791265978154415,0.785369536641833,0.0124683801643716,0,0.791265978154415
0.275086505190311,0.1,0.791265978154416,0.785369536641842,0.0124746117609237,0,0.791265978154416
0.275086505190311,0.2,0.7912659781544,0.785369536641818,0.0124746616499658,0,0.7912659781544
0.275086505190311,0.5,0.781758006979428,0.781758006979428,0.0124767808451493,0,0.781758006979428
0.275086505190311,1,0.726988848810897,0.720159222552196,0.0124765953297417,0,0.726988848810897
0.275086505190311,2,0.394949430277152,0,0,1,0.394949430277152
0.275086505190311,5,0.122210528879623,0.113327054204372,0.0124770310747946,0,0.122210528879623
0.275086505190311,10,0.0311634330239506,0.0255627245768396,0.0113656921146287,0,0.0311634330239506
0.275086505190311,20,0.0032723186680555,0.0032723186680555,0.0032723186680555,0,0.0032723186680555
0.275086505190311,50,0,0,0,0,0
0.279065743944637,0.02,0.791265978154413,0.785369536641831,0.0124750622180077,0,0.791265978154413
0.279065743944637,0.05,0.791265978154413,0.785369536641831,0.0124728468603599,0,0.791265978154413
0.279065743944637,0.1,0.791265337268902,0.785368900532134,0.0124749970314126,0,0.791265337268902
0.279065743944637,0.2,0.791265978154394,0.785369536641829,0.0124748762421776,0,0.791265978154394
0.279065743944637,0.5,0.781758006979428,0.781758006979428,0.012476791635691,0,0.781758006979428
0.279065743944637,1,0.7269888488109,0.720159222552198,0.0124759568610651,0,0.7269888488109
0.279065743944637,2,0.403236529436402,0.398644184420054,0.0124768247782465,0,0.403236529436402
0.279065743944637,5,0.123764979130067,0.123764979130067,0.0124764521397515,0,0.123764979130067
0.279065743944637,10,0.0319482355216985,0.0255628663809085,0.0113674220346732,0,0.0319482355216985
0.279065743944637,20,0.00384144375375569,0.00384144375375569,0.00384144375375569,0,0.00384144375375569
0.279065743944637,50,0,0,0,0,0
0.282698961937716,0.02,0.791265978154413,0.785369536641834,0.0124747117994454,0,0.791265978154413
0.282698961937716,0.05,0.791265978154415,0.785369536641833,0.0124728468603599,0,0.791265978154415
0.282698961937716,0.1,0.791265337268902,0.78536890053214,0.0124749970314126,0,0.791265337268902
0.282698961937716,0.2,0.791265978154418,0.785369536641816,0.0124750142042589,0,0.791265978154418
0.282698961937716,0.5,0.781758006979428,0.781758006979428,0.0124767518426362,0,0.781758006979428
