,Rxn_ID,Rxn_name,Rxn_Loc,Rxn_Subsystem,Rxn_kcat,Rxn_genes_rules,Rxn_mW_c,Rxn_mW_m,Rxn_numTMb,Rxn_mW_c_Total,Rxn_mW_m_Total,Rxn_locations_Total,Rxn_count_Tmb_Total
2738,ICDHyr_b,Isocitrate dehydrogenase (NADP),Cytoplasmic,Citric Acid Cycle,88.1,b1136,45757.0,0,0,[45757.0],[0.0],['Cytoplasmic'],[0]
2739,ACALD_b,Acetaldehyde dehydrogenase (acetylating),Cytoplasmic,Pyruvate Metabolism,15.7,b0351 or b1241,33442.0,0,0,"[33442.0, 96127.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2740,ALAR_b,Alanine racemase,Cytoplasmic,Alanine and Aspartate Metabolism,2.0,b1190 or b4053,38845.0,0,0,"[38845.0, 39153.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2741,ALATA_L_b,L-alanine transaminase,Cytoplasmic,Alanine and Aspartate Metabolism,131.85,b2290 or b2379,45517.0,0,0,"[45517.0, 46216.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2742,PPM_b,Phosphopentomutase,Cytoplasmic,Alternate Carbon Metabolism,173.0,b4383,44370.0,0,0,[44370.0],[0.0],['Cytoplasmic'],[0]
2743,ASPTA_b,Aspartate transaminase,Cytoplasmic,Alanine and Aspartate Metabolism,585.0,b0928 or b4054,43538.0,0.0,0,"[43573.0, 43538.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2744,A5PISO_b,Arabinose-5-phosphate isomerase,Cytoplasmic,Alternate Carbon Metabolism,16.8,b3197 or b2708,34031.0,0.0,0,"[35196.0, 34031.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2745,EX_met__L_e_b,L-Methionine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2746,EX_metsox_S__L_e_b,L-Methionine S-oxide exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2747,IPPMIb_b,2-isopropylmalate hydratase,Cytoplasmic,"Valine, Leucine, and Isoleucine Metabolism",368.4865,b0071 and b0072,72369.0,0,0,[72369.0],[0.0],['Cytoplasmic'],[0]
2748,PSCVT_b,3-phosphoshikimate 1-carboxyvinyltransferase,Cytoplasmic,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1.2e-05,b0908,46096.0,0,0,[46096.0],[0.0],['Cytoplasmic'],[0]
2749,EX_crn_e_b,L-Carnitine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2750,EX_fe3_e_b,Fe3+ exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2751,EX_glcn_e_b,D-Gluconate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2752,EX_gln__L_e_b,L-Glutamine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2753,EX_glyc_e_b,Glycerol exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2754,EX_man_e_b,D-Mannose exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2755,EX_mn2_e_b,Mn2+ exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2756,EX_rib__D_e_b,D-Ribose exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2757,EX_sbt__D_e_b,D-Sorbitol exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2758,ECOAH6_b,3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA),Cytoplasmic,Membrane Lipid Metabolism,7.5465,b2341 or b3846,77072.0,0,0,"[77072.0, 79594.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2759,ENO_b,Enolase,Cytoplasmic,Glycolysis/Gluconeogenesis,34.07,b2779,45655.0,0,0,[45655.0],[0.0],['Cytoplasmic'],[0]
2760,FBA_b,Fructose-bisphosphate aldolase,Cytoplasmic,Glycolysis/Gluconeogenesis,2.6,b2925 or b2097,38109.0,0.0,0,"[39147.0, 38109.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2761,PGI_b,Glucose-6-phosphate isomerase,Cytoplasmic,Glycolysis/Gluconeogenesis,5.0,b4025,61530.0,0,0,[61530.0],[0.0],['Cytoplasmic'],[0]
2762,PGK_b,Phosphoglycerate kinase,Cytoplasmic,Glycolysis/Gluconeogenesis,2633.0,b2926,41118.0,0,0,[41118.0],[0.0],['Cytoplasmic'],[0]
2763,RPE_b,Ribulose 5-phosphate 3-epimerase,Cytoplasmic,Pentose Phosphate Pathway,1300.0,b3386,24554.0,0,0,[24554.0],[0.0],['Cytoplasmic'],[0]
2764,TALA_b,Transaldolase,Cytoplasmic,Pentose Phosphate Pathway,53.0,b0008 or b2464,35219.0,0,0,"[35219.0, 35659.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2765,TKT1_b,Transketolase,Cytoplasmic,Pentose Phosphate Pathway,73.5,b2935 or b2465,72212.0,0,0,"[72212.0, 73043.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2766,ALCD2x_b,Alcohol dehydrogenase (ethanol),Cytoplasmic,Pyruvate Metabolism,0.3,b1241 or b1478,35380.0,0.0,0,"[96127.0, 35380.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2767,RMI_b,L-rhamnose isomerase,Cytoplasmic,Alternate Carbon Metabolism,1717.0,b3903,47199.0,0,0,[47199.0],[0.0],['Cytoplasmic'],[0]
2768,EX_ura_e_b,Uracil exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2769,EX_val__L_e_b,L-Valine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2770,EX_xan_e_b,Xanthine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2771,NDPK6_b,Nucleoside-diphosphate kinase (ATP:dUDP),Cytoplasmic,Nucleotide Salvage Pathway,783.0,b0474 or b2518,15463.0,0.0,0,"[23586.0, 15463.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2772,NDPK8_b,Nucleoside-diphosphate kinase (ATP:dADP),Cytoplasmic,Nucleotide Salvage Pathway,783.0,b0474 or b2518,15463.0,0.0,0,"[23586.0, 15463.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2773,PYNP2r_b,Pyrimidine-nucleoside phosphorylase (uracil),Cytoplasmic,Nucleotide Salvage Pathway,56.0,b3831,27159.0,0,0,[27159.0],[0.0],['Cytoplasmic'],[0]
2774,DURIPP_b,Deoxyuridine phosphorylase,Cytoplasmic,Nucleotide Salvage Pathway,1.5225,b4382 or b4384,25950.0,0.0,0,"[47207.0, 25950.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2775,TRPAS2_b,Tryptophanase (L-tryptophan),Cytoplasmic,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",5.4,b3708,52773.0,0,0,[52773.0],[0.0],['Cytoplasmic'],[0]
2776,EX_co2_e_b,CO2 exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2777,ILETA_b,Isoleucine transaminase,Cytoplasmic,"Valine, Leucine, and Isoleucine Metabolism",18.375,b3770,34094.0,0,0,[34094.0],[0.0],['Cytoplasmic'],[0]
2778,VALTA_b,Valine transaminase,Cytoplasmic,"Valine, Leucine, and Isoleucine Metabolism",13.67,b3770,34094.0,0,0,[34094.0],[0.0],['Cytoplasmic'],[0]
2779,ORPT_b,Orotate phosphoribosyltransferase,Cytoplasmic,Purine and Pyrimidine Biosynthesis,5.433333333,b3642,23567.0,0,0,[23567.0],[0.0],['Cytoplasmic'],[0]
2780,PTAr_b,Phosphotransacetylase,Cytoplasmic,Pyruvate Metabolism,415.0,b2297 or b2458,36067.0,0.0,0,"[77172.0, 36067.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2781,ACKr_b,Acetate kinase,Cytoplasmic,Pyruvate Metabolism,3557.5,b2296 or b1849 or b3115,42434.0,0.0,0,"[43290.0, 42434.0, 43384.0]","[0.0, 0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 0, 0]"
2782,EX_hxan_e_b,Hypoxanthine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2783,EX_ile__L_e_b,L-Isoleucine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2784,EX_lac__L_e_b,L-Lactate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2785,EX_leu__L_e_b,L-Leucine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2786,EX_no3_e_b,Nitrate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2787,EX_orn_e_b,Ornithine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2788,EX_pro__L_e_b,L-Proline exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2789,EX_pyr_e_b,Pyruvate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2790,EX_succ_e_b,Succinate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2791,EX_thymd_e_b,Thymidine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2792,EX_tyr__L_e_b,L-Tyrosine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2793,EX_btn_e_b,Biotin exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2794,EX_ptrc_e_b,Putrescine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2795,EX_spmd_e_b,Spermidine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2796,EX_thym_e_b,Thymine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2797,EX_xtsn_e_b,Xanthosine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2798,AIRC3_b,Phosphoribosylaminoimidazole carboxylase (mutase rxn),Cytoplasmic,Purine and Pyrimidine Biosynthesis,15.5,b0523,17780.0,0,0,[17780.0],[0.0],['Cytoplasmic'],[0]
2799,ADSL2r_b,Adenylosuccinate lyase,Cytoplasmic,Purine and Pyrimidine Biosynthesis,2.9,b1131,51543.0,0,0,[51543.0],[0.0],['Cytoplasmic'],[0]
2800,EX_fe2_e_b,Fe2+ exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2801,PUNP5_b,Purine-nucleoside phosphorylase (Inosine),Cytoplasmic,Nucleotide Salvage Pathway,111.6666667,b2407 or b4384,25950.0,0.0,0,"[29835.0, 25950.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2802,PUNP6_b,Purine-nucleoside phosphorylase (Deoxyinosine),Cytoplasmic,Nucleotide Salvage Pathway,112.5,b4384 or b2407,25950.0,0,0,"[25950.0, 29835.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2803,PUNP7_b,Purine-nucleoside phosphorylase (Xanthosine),Cytoplasmic,Nucleotide Salvage Pathway,110.0,b2407,29835.0,0,0,[29835.0],[0.0],['Cytoplasmic'],[0]
2804,EX_glc__D_e_b,D-Glucose exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2805,PUNP1_b,Purine-nucleoside phosphorylase (Adenosine),Cytoplasmic,Nucleotide Salvage Pathway,110.0,b4384,25950.0,0,0,[25950.0],[0.0],['Cytoplasmic'],[0]
2806,PUNP2_b,Purine-nucleoside phosphorylase (Deoxyadenosine),Cytoplasmic,Nucleotide Salvage Pathway,2.77,b4384,25950.0,0,0,[25950.0],[0.0],['Cytoplasmic'],[0]
2807,PUNP3_b,Purine-nucleoside phosphorylase (Guanosine),Cytoplasmic,Nucleotide Salvage Pathway,110.6,b2407 or b4384,25950.0,0.0,0,"[29835.0, 25950.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2808,LYSAM_b,"Lysine 2,3-aminomutase",Cytoplasmic,Threonine and Lysine Metabolism,0.083,b4146,38750.0,0,0,[38750.0],[0.0],['Cytoplasmic'],[0]
2809,IPPMIa_b,3-isopropylmalate dehydratase,Cytoplasmic,"Valine, Leucine, and Isoleucine Metabolism",10.0,b0071 and b0072,72369.0,0,0,[72369.0],[0.0],['Cytoplasmic'],[0]
2810,EX_alltn_e_b,Allantoin exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2811,MDH_b,Malate dehydrogenase,Cytoplasmic,Citric Acid Cycle,1108.0,b3236,32337.0,0,0,[32337.0],[0.0],['Cytoplasmic'],[0]
2812,FUM_b,Fumarase,Cytoplasmic,Citric Acid Cycle,129.0,b1612 or b4122 or b1611,50489.0,0.0,0,"[60299.0, 60105.0, 50489.0]","[0.0, 0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 0, 0]"
2813,OHPBAT_b,O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.115,b0907,39783.0,0,0,[39783.0],[0.0],['Cytoplasmic'],[0]
2814,EX_dgsn_e_b,Deoxyguanosine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2815,EX_arab__L_e_b,L-Arabinose exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2816,EX_fru_e_b,D-Fructose exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2817,EX_gal_e_b,D-Galactose exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2818,EX_xyl__D_e_b,D-Xylose exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2819,EX_duri_e_b,Deoxyuridine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2820,EX_for_e_b,Formate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2821,EX_gly_e_b,Glycine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2822,EX_h2_e_b,H2 exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2823,EX_lys__L_e_b,L-Lysine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2824,EX_ser__L_e_b,L-Serine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2825,EX_thm_e_b,Thiamin exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2826,EX_trp__L_e_b,L-Tryptophan exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2827,EX_din_e_b,Deoxyinosine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2828,EX_fmn_e_b,FMN exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2829,EX_gthox_e_b,Oxidized glutathione exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2830,AGPR_b,N-acetyl-g-glutamyl-phosphate reductase,Cytoplasmic,Arginine and Proline Metabolism,176.8525,b3958,35952.0,0,0,[35952.0],[0.0],['Cytoplasmic'],[0]
2831,G1SAT_b,Glutamate-1-semialdehyde aminotransferase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,0.51,b0154,45366.0,0,0,[45366.0],[0.0],['Cytoplasmic'],[0]
2832,GUI1_b,Glucuronate isomerase (D-glucuronate),Cytoplasmic,Alternate Carbon Metabolism,196.0,b3092,53987.0,0,0,[53987.0],[0.0],['Cytoplasmic'],[0]
2833,PGAMT_b,Phosphoglucosamine mutase,Cytoplasmic,Cell Envelope Biosynthesis,5.16,b3176,47544.0,0,0,[47544.0],[0.0],['Cytoplasmic'],[0]
2834,GLUR_b,Glutamate racemase,Cytoplasmic,Cell Envelope Biosynthesis,6.285,b3967,31002.0,0,0,[31002.0],[0.0],['Cytoplasmic'],[0]
2835,UAG2E_b,UDP-N-acetylglucosamine 2-epimerase,Cytoplasmic,Cell Envelope Biosynthesis,3.625,b3786,42245.0,0,0,[42245.0],[0.0],['Cytoplasmic'],[0]
2836,EX_acald_e_b,Acetaldehyde exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2837,EX_melib_e_b,Melibiose exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2838,EX_sucr_e_b,Sucrose exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2839,EX_tre_e_b,Trehalose exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2840,EX_zn2_e_b,Zinc exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2841,HACD5_b,3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),Cytoplasmic,Membrane Lipid Metabolism,0.004,b3846 or b2341,77072.0,0.0,0,"[79594.0, 77072.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2842,GHMT2r_b,"Glycine hydroxymethyltransferase, reversible",Cytoplasmic,Glycine and Serine Metabolism,5.0,b2551,45317.0,0,0,[45317.0],[0.0],['Cytoplasmic'],[0]
2843,ADK4_b,Adentylate kinase (ITP),Cytoplasmic,Nucleotide Salvage Pathway,783.0,b0474,23586.0,0,0,[23586.0],[0.0],['Cytoplasmic'],[0]
2844,KARA1_b,"Ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)",Cytoplasmic,"Valine, Leucine, and Isoleucine Metabolism",0.96,b3774,54069.0,0,0,[54069.0],[0.0],['Cytoplasmic'],[0]
2845,KARA2_b,Ketol-acid reductoisomerase (2-Acetolactate),Cytoplasmic,"Valine, Leucine, and Isoleucine Metabolism",0.00417,b3774,54069.0,0,0,[54069.0],[0.0],['Cytoplasmic'],[0]
2846,ICHORS_copy2_b,Isochorismate synthase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,1.8,b2265,48765.0,0,0,[48765.0],[0.0],['Cytoplasmic'],[0]
2847,DHBD_b,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase",Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,25.3,b0596,26250.0,0,0,[26250.0],[0.0],['Cytoplasmic'],[0]
2848,RBP4E_b,L-ribulose-phosphate 4-epimerase,Cytoplasmic,Alternate Carbon Metabolism,15.825,b0061 or b4198 or b3583,25278.0,0.0,0,"[25519.0, 25278.0, 25561.0]","[0.0, 0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 0, 0]"
2849,HACD6_b,3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),Cytoplasmic,Membrane Lipid Metabolism,0.004,b3846 or b2341,77072.0,0.0,0,"[79594.0, 77072.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2850,ECOAH1_b,3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA),Cytoplasmic,Membrane Lipid Metabolism,971.0,b2341 or b3846,77072.0,0,0,"[77072.0, 79594.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2851,ECOAH2_b,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA),Cytoplasmic,Membrane Lipid Metabolism,7.5465,b2341 or b3846,77072.0,0,0,"[77072.0, 79594.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2852,ECOAH3_b,3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA),Cytoplasmic,Membrane Lipid Metabolism,7.5465,b2341 or b3846,77072.0,0,0,"[77072.0, 79594.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2853,UGLT_b,UDPglucose--hexose-1-phosphate uridylyltransferase,Cytoplasmic,Alternate Carbon Metabolism,283.0,b0758,39646.0,0,0,[39646.0],[0.0],['Cytoplasmic'],[0]
2854,XYLI2_b,Xylose isomerase,Cytoplasmic,Alternate Carbon Metabolism,1.67,b3565,49742.0,0,0,[49742.0],[0.0],['Cytoplasmic'],[0]
2855,PMANM_b,Phosphomannomutase,Cytoplasmic,Alternate Carbon Metabolism,82.93,b2048,50463.0,0,0,[50463.0],[0.0],['Cytoplasmic'],[0]
2856,UDPG4E_b,UDPglucose 4-epimerase,Cytoplasmic,Alternate Carbon Metabolism,20.15,b0759,37265.0,0,0,[37265.0],[0.0],['Cytoplasmic'],[0]
2857,XYLI1_b,Xylose isomerase,Cytoplasmic,Alternate Carbon Metabolism,7.7,b3565,49742.0,0,0,[49742.0],[0.0],['Cytoplasmic'],[0]
2858,LCARS_b,"Lacaldehyde reductase (S-propane-1,2-diol forming)",Cytoplasmic,Alternate Carbon Metabolism,76.08846667,b2799,40513.0,0,0,[40513.0],[0.0],['Cytoplasmic'],[0]
2859,ALCD19_b,Alcohol dehydrogenase (glycerol),Cytoplasmic,Alternate Carbon Metabolism,1.0,b1478 or b1241,35380.0,0,0,"[35380.0, 96127.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2860,RMPA_b,Rhamnulose-1-phosphate aldolase,Cytoplasmic,Alternate Carbon Metabolism,9.1,b3902,30145.0,0,0,[30145.0],[0.0],['Cytoplasmic'],[0]
2861,SBTPD_b,Sorbitol-6-phosphate dehydrogenase,Cytoplasmic,Alternate Carbon Metabolism,213.4339433,b2705,27858.0,0,0,[27858.0],[0.0],['Cytoplasmic'],[0]
2862,GLTPD_b,Galactitol-1-phosphate dehydrogenase,Cytoplasmic,Alternate Carbon Metabolism,213.4339433,b2091,37390.0,0,0,[37390.0],[0.0],['Cytoplasmic'],[0]
2863,TGBPA_b,Tagatose-bisphosphate aldolase,Cytoplasmic,Alternate Carbon Metabolism,5.38,(b3132 and b3137) or (b2095 and b2096),77921.0,0.0,0,"[78486.0, 77921.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2864,MANAO_b,Mannonate oxidoreductase,Cytoplasmic,Alternate Carbon Metabolism,213.4339433,b4323,53580.0,0,0,[53580.0],[0.0],['Cytoplasmic'],[0]
2865,TAGURr_b,Tagaturonate reductase,Cytoplasmic,Alternate Carbon Metabolism,213.4339433,b1521,54808.0,0,0,[54808.0],[0.0],['Cytoplasmic'],[0]
2866,EX_tmao_e_b,Trimethylamine N-oxide exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2867,HACD4_b,3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),Cytoplasmic,Membrane Lipid Metabolism,0.004,b3846 or b2341,77072.0,0.0,0,"[79594.0, 77072.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2868,HACD7_b,3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),Cytoplasmic,Membrane Lipid Metabolism,0.004,b2341 or b3846,77072.0,0,0,"[77072.0, 79594.0]","[0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic']","[0, 0]"
2869,ADK1_b,Adenylate kinase,Cytoplasmic,Nucleotide Salvage Pathway,783.0,b0474,23586.0,0,0,[23586.0],[0.0],['Cytoplasmic'],[0]
2870,EX_26dap__M_e_b,"Meso-2,6-Diaminoheptanedioate exchange",Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2871,EX_acnam_e_b,N-Acetylneuraminate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2872,EX_amp_e_b,AMP exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2873,EX_dha_e_b,Dihydroxyacetone exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2874,EX_fuc__L_e_b,L-Fucose exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2875,EX_glyald_e_b,D-Glyceraldehyde exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2876,EX_rmn_e_b,L-Rhamnose exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2877,EX_ttdca_e_b,Tetradecanoate (n-C14:0) exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2878,EX_glyclt_e_b,Glycolate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2879,EX_g6p_e_b,D-Glucose 6-phosphate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2880,EX_2ddglcn_e_b,2-Dehydro-3-deoxy-D-gluconate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2881,EX_galct__D_e_b,D-Galactarate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2882,EX_idon__L_e_b,L-Idonate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2883,EX_indole_e_b,Indole exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2884,EX_3hcinnm_e_b,3-hydroxycinnamic acid exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2885,EX_acmana_e_b,N-Acetyl-D-mannosamine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2886,EX_galur_e_b,D-Galacturonate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2887,EX_but_e_b,Butyrate (n-C4:0) exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2888,EX_cbl1_e_b,Cob(I)alamin exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
2889,SERASr_b,(L-seryl)adenylate synthase,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,2.133333333,b0586,141991.0,0,0,[141991.0],[0.0],['Cytoplasmic'],[0]
2890,MLTP2_b,Maltodextrin phosphorylase (maltohexaose),Cytoplasmic,Alternate Carbon Metabolism,0.001,b3417,90522.0,0,0,[90522.0],[0.0],['Cytoplasmic'],[0]
2891,EX_gbbtn_e_b,Gamma-butyrobetaine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
