Gamma,Z_Level,Y_Level,rx_EX_ac_e_f,rx_EX_co2_e_f,rx_EDD,rx_MALS,rx_AKGDH,rx_ATPS4rpp_f,rx_BIOMASS_Ec_iML1515_WT_75p37M,rx_EX_glc__D_e_b
0.2,0.116827586206897,0.0,43.4220331902683,0.0,20.9566167381991,0.0,0.0,12.6520589038833,0.769570027779865,26.9232120404736
0.2,0.116827586206897,0.0,43.4220331902682,0.0,20.9566167381993,0.0,0.0,12.6520589038825,0.769570027779865,26.9232120404734
0.2,0.13351724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.13351724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.13351724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.13351724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.13351724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.13351724137931,0.0,0.0,2.06314965223476,0.0,0.0364363063595677,0.634678261833296,6.59447421303519,0.0124524846693376,0.428813559322034
0.2,0.13351724137931,0.0,0.0,2.43746087034037,0.0,0.0801940432261752,0.695747346198228,7.67784479242224,0.0274071439621625,0.593220338983051
0.2,0.13351724137931,0.0,0.0,2.81250542571422,0.0,0.123942415255633,0.752355666807248,8.76479703725906,0.042361802271112,0.757627118644068
0.2,0.13351724137931,0.0,0.0,3.18707080839511,0.0,0.167696845801981,0.811864702172363,9.84943943207216,0.0573164611057539,0.922033898305085
0.2,0.13351724137931,0.0,0.0,3.5603500660626,0.0,0.211467398368179,0.87894729431229,10.9279984378324,0.0722711218406172,1.0864406779661
0.2,0.13351724137931,0.0,0.0,3.93464073452185,0.0,0.155046906841777,1.04016338118067,12.0113832182018,0.0872256675229646,1.25084745762712
0.2,0.13351724137931,0.0,0.0,4.308937896967,0.0,0.0815152858602684,1.21851867317212,13.0947673704056,0.102180440426269,1.41525423728814
0.2,0.13351724137931,0.0,0.0,4.68324062717352,0.0,0.0078878017048906,1.39698810552036,14.1781346331457,0.117135099719095,1.57966101694915
0.2,0.13351724137931,0.0,0.0,5.06006485159321,0.0,0.0001251624239641,1.49768133746247,15.2799211573853,0.132027849959102,1.74406779661017
0.2,0.13351724137931,0.0,0.0,5.43719991036369,0.0,0.0001392737159408,1.58919331179769,16.3838987856254,0.146913161055474,1.90847457627119
0.2,0.13351724137931,0.0,0.0,6.19147956882591,0.0,2.22153406781445e-11,1.77241733724464,18.5918270448089,0.176683783248258,2.23728813559322
0.2,0.13351724137931,0.0,0.0,7.32288715655375,0.0,-2.4962254485672e-12,2.04700382871868,21.9037531060809,0.221339716537437,2.73050847457627
0.2,0.13351724137931,0.0,0.0,7.70002301912996,0.0,-6.7812422344104586e-12,2.13853265920534,23.0077284598392,0.236225027633822,2.89491525423729
0.2,0.13351724137931,0.0,0.0,8.08163451959797,0.0,0.115934124650511,2.0931665697871,24.1441715255277,0.251000998937235,3.05932203389831
0.2,0.13351724137931,0.0,0.0,8.46714305012847,0.0,0.332814478643009,1.92860325504897,25.3088848964771,0.265681765831671,3.22372881355932
0.2,0.13351724137931,0.0,0.0,8.85263644108375,0.0,0.549312978882051,1.76448975393948,26.4734758050779,0.280362532726106,3.38813559322034
0.2,0.13351724137931,0.0,0.0,9.23816011119106,0.0,0.766575186651529,1.59947662554514,27.6383116383842,0.295043299620541,3.55254237288136
0.2,0.13351724137931,0.0,0.0,9.63239441730877,0.0,0.905538572734116,1.44958285328417,28.8053268726348,0.309477175957064,3.71694915254237
0.2,0.13351724137931,0.0,0.0,10.041896260011,0.0,0.946775290540704,1.29505515869751,29.984655630106,0.323570250903599,3.88135593220339
0.2,0.13351724137931,0.0,0.0,10.4513984965726,0.0,0.988010676935118,1.14052410824707,31.163968047371,0.337662870826251,4.04576271186441
0.2,0.13351724137931,0.0,0.0,10.8609003557124,0.0,1.02924733917246,0.985996273598164,32.3432961228483,0.351755926781423,4.21016949152542
0.2,0.13351724137931,0.0,0.0,11.270457277439,0.0,1.07048006581523,0.831119159161532,33.5227375924743,0.365847637706431,4.37457627118644
0.2,0.13351724137931,0.0,0.0,11.6801246807357,0.0,1.11170489579546,0.675541224408501,34.7024065843506,0.379936649865317,4.53898305084746
0.2,0.13351724137931,0.0,0.0,12.0897940273386,0.0,1.15292958687793,0.519950962632948,35.8820795782104,0.394025614554456,4.70338983050847
0.2,0.13351724137931,0.0,0.0,12.4994650919942,0.0,1.19415415516275,0.364349802694745,37.0617561101737,0.408114537276233,4.86779661016949
0.2,0.13351724137931,0.0,0.0,12.9094324721689,0.0,1.23535754431624,0.209893631350433,38.2511167061423,0.422196221810752,5.03220338983051
0.2,0.13351724137931,0.0,0.0,13.3203246612209,0.0,1.27649483281918,0.0466472039249327,39.4336101411031,0.436255315764065,5.19661016949153
0.2,0.13351724137931,0.0,0.0,13.7420234488078,0.0,1.35785141336101,0.0,40.6666490405961,0.450050433723939,5.36101694915254
0.2,0.13351724137931,0.0,0.0,14.1781179744207,0.0,1.50280223871465,0.0,41.9151219877038,0.46349390271363,5.52542372881356
0.2,0.13351724137931,0.0,0.0,14.6154451285389,0.0,1.64721649537784,0.0,43.1936370403714,0.476907261920524,5.68983050847458
0.2,0.13351724137931,0.0,0.0,15.0527829710416,0.0,1.79165163573446,0.0,44.4721827669612,0.490320360039123,5.85423728813559
0.2,0.13351724137931,0.0,0.0,15.4909686414551,0.0,1.93774933871031,0.0,45.7531548988485,0.503711985145407,6.01864406779661
0.2,0.13351724137931,0.0,0.0,15.9310977238155,0.0,2.08763835363697,0.0,47.0397108516402,0.517056880607875,6.18305084745763
0.2,0.13351724137931,0.0,0.0,16.3728782404586,0.0,2.24075405320368,0.0,48.3310061527076,0.530361436055506,6.34745762711864
0.2,0.13351724137931,0.0,0.0,16.8146587571008,0.0,2.39386975276906,0.0,49.6223014537728,0.543665991503147,6.51186440677966
0.2,0.13351724137931,0.0,0.0,17.3411993169033,0.0,1.95944853336203,0.0,50.990210045237,0.554900091327204,6.67627118644068
0.2,0.13351724137931,0.0,0.118661146056282,17.9336106045629,0.0,0.0004983853906112,0.0,52.8947143080896,0.558728016380285,6.84067796610169
0.2,0.13351724137931,0.0,0.638979988780752,17.7478242335168,0.0,0.0005012526065239,0.0,52.3898116872507,0.561942383995504,7.00508474576271
0.2,0.13351724137931,0.0,1.16183506516452,17.5591471952409,0.0,0.0005040722829414,0.0,51.8766653762603,0.565103456212361,7.16949152542373
0.2,0.13351724137931,0.0,1.6846901415488,17.3704701569643,0.0,0.0005068919593588,0.0,51.3635190652686,0.568264528429211,7.33389830508475
0.2,0.13351724137931,0.0,2.20754521793301,17.1817931186877,0.0,0.0005097116357763,0.0,50.8503727542761,0.571425600646064,7.49830508474576
0.2,0.13351724137931,0.0,2.73040029431738,16.9931160804114,0.0,0.0005125313121935,0.0,50.3372264432846,0.574586672862918,7.66271186440678
0.2,0.13351724137931,0.0,3.25325537070178,16.8044390421352,0.0,0.0005153509886111,0.0,49.8240801322932,0.577747745079774,7.8271186440678
0.2,0.13351724137931,0.0,3.77611044708523,16.6157620038589,0.0,0.0005181706650285,0.0,49.3109338213025,0.580908817296624,7.99152542372881
0.2,0.13351724137931,0.0,4.29893847033805,16.4274241253635,0.0,0.0005209841303818,0.0,48.804595566607,0.584062926437065,8.15593220338983
0.2,0.13351724137931,0.0,4.82133304897932,16.2445202565302,0.0,0.0005236980822178,0.0,48.4073358224078,0.587105473338415,8.32033898305085
0.2,0.13351724137931,0.0,5.34372762762136,16.0616163876963,0.0,0.0005264120340539,0.0,48.0100760782061,0.590148020239753,8.48474576271187
0.2,0.13351724137931,0.0,5.8661222062621,15.8787125188636,0.0,0.0005291259858898,0.0,47.6128163340074,0.593190567141113,8.64915254237288
0.2,0.13351724137931,0.0,6.38851678490427,15.6958086500299,0.0,0.0005318399377258,0.0,47.2155565898056,0.596233114042458,8.8135593220339
0.2,0.13351724137931,0.0,6.91091136354527,15.5129047811965,0.0,0.0005345538895618,0.0,46.8182968456065,0.599275660943799,8.97796610169492
0.2,0.13351724137931,0.0,7.43330594218773,15.3300009123627,0.0,0.0005372678413978,0.0,46.4210371014037,0.602318207845149,9.14237288135593
0.2,0.13351724137931,0.0,7.95570052082889,15.1470970435299,0.0,0.0005399817932338,0.0,46.0237773572056,0.605360754746506,9.30677966101695
0.2,0.13351724137931,0.0,8.47809509947033,14.9641931746964,0.0,0.0005426957450699,0.0,45.6265176130052,0.60840330164785,9.47118644067797
0.2,0.13351724137931,0.0,9.00048967811149,14.7812893058639,0.0,0.0005454096969058,0.0,45.229257868806,0.611445848549204,9.63559322033898
0.2,0.13351724137931,0.0,9.52288425675341,14.5983854370299,0.0,0.0005481236487419,0.0,44.8319981246052,0.614488395450552,9.8
0.2,0.13351724137931,0.0,10.0944439379087,14.5121809220967,0.422016371020833,0.0005512413477364,0.0,44.6730218435909,0.617983573695583,10.0
0.2,0.13351724137931,0.0,10.0954940066269,14.5123283361809,0.423924559588392,0.0005512474737296,0.0,44.6734697851091,0.617990441401051,10.0004214501256
0.2,0.13351724137931,0.0,10.1028444876507,14.5133602347712,0.437281879551817,0.0005512903556827,0.0,44.6766053757396,0.618038515339361,10.0033716010047
0.2,0.13351724137931,0.0,10.1227957932877,14.5161611023718,0.473537462311182,0.000551406749555,0.0,44.6851162645949,0.618169001743342,10.011379153391
0.2,0.13351724137931,0.0,10.1616483358436,14.5216154234892,0.544140439263802,0.0005516334113064,0.0,44.7016901007861,0.618423106845832,10.0269728080379
0.2,0.13351724137931,0.0,10.2257025276246,14.5306076826294,0.660539941805296,0.0005520070968966,0.0,44.7290145334263,0.618842036879668,10.052681265699
0.2,0.13351724137931,0.0,10.3212587809377,14.5440223642971,0.834185101336479,0.0005525645622852,0.0,44.7697772116271,0.619466998077685,10.0910332271279
0.2,0.13351724137931,0.0,10.4546175080894,14.5627439529979,1.07652504925418,0.000553342563432,0.0,44.8266657844997,0.620339196672713,10.1445573930781
0.2,0.13351724137931,0.0,10.6320791213851,14.587656933238,1.39900891695479,0.0005543778562966,0.0,44.9023679011579,0.621499838897602,10.2157824643032
0.2,0.13351724137931,0.0,10.8599440331317,14.6196457895228,1.81308583583625,0.0005557071968387,0.0,44.9995712107126,0.622990130985175,10.3072371415567
0.2,0.13351724137931,0.0,11.1445126556353,14.6595950063578,2.33020493729612,0.0005573673410181,0.0,45.120963362277,0.624851279168278,10.4214501255921
0.2,0.13351724137931,0.0,11.4920854012028,14.7083890682476,2.96181535273315,0.0005593950447942,0.0,45.269232004962,0.627124489679735,10.5609501171631
0.2,0.13351724137931,0.0,11.9089626821403,14.766912459699,3.71936621354464,0.0005618270641272,0.0,45.4470647878802,0.629850968752396,10.7282658170232
0.2,0.13351724137931,0.0,12.4016385239475,14.8359164699092,4.61486731201967,0.0005646946198635,0.0,45.6567446246747,0.633065717335847,10.9259259259259
0.2,0.13351724137931,0.0,12.9795922373252,14.9285276043724,5.63483541153045,0.0005676291943753,0.0,45.8273361629125,0.63635559907552,11.1564591446248
0.2,0.13351724137931,0.0,13.6474507692937,15.0401640418363,6.80153030058695,0.0005708595762514,0.0,45.9957434001366,0.639977103420803,11.4223941738735
0.2,0.13351724137931,0.0,14.4105664611309,15.1677232675272,8.13463175068221,0.0005745507099004,0.0,46.1881706870437,0.644115145628332,11.7262597144254
0.2,0.13351724137931,0.0,15.2882636985773,15.304089786003,9.68103261270823,0.0005783461020367,0.0,46.375624610858,0.648370069548013,12.0705844670342
0.2,0.13351724137931,0.0,16.0785708332245,14.5423359524618,10.16873212302,0.0005819710641064,0.0,45.6613551226159,0.652433928370392,12.4578971324533
0.2,0.13351724137931,0.0,16.8851383056696,13.3496002793732,10.2367264907271,0.0005858624788913,0.0,44.5226921241064,0.656796500999271,12.8907264114365
0.2,0.13351724137931,0.0,17.7812371236437,12.0244674624367,10.3122684318706,0.0005901858520848,0.0,43.2576342065807,0.661643331933591,13.3716010047371
0.2,0.13351724137931,0.0,18.771579463228,10.5599692309227,10.3957551871568,0.0005949639183397,0.0,41.8595290058799,0.666999908452602,13.9030496131088
0.2,0.13351724137931,0.0,19.8608775005027,8.94913731410202,10.4875839972929,0.0006002194123092,0.0,40.3217241578443,0.672891717835519,14.4876009373051
0.2,0.13351724137931,0.0,21.0538434115482,7.18500344124755,10.5881521029867,0.0006059750686465,0.0,38.6375672983154,0.679344247361584,15.1277836780795
0.2,0.13351724137931,0.0,22.3551893724454,5.26059934162822,10.6978567449445,0.0006122536220045,0.0,36.8004060631342,0.686382984310029,15.8261265361857
0.2,0.13351724137931,0.0,23.769627559274,3.16895674451837,10.8170951638746,0.0006190778070363,0.0,34.8035880881448,0.69403341596009,16.5851582123771
0.2,0.13351724137931,0.0,25.3307292298428,1.02409684861516,11.0766939120257,0.0006260768783792,0.0,32.6720712176402,0.701879908496834,17.4074074074074
0.2,0.13351724137931,0.0,27.0229312222816,0.0,12.4301864479262,0.0004737138670992,0.0,31.2203243465164,0.708092476979546,18.29540282203
0.2,0.13351724137931,0.0,28.8838186179966,0.0,13.3545321340647,0.0,0.0,28.7651255560463,0.711774022997818,19.2516731569986
0.2,0.13351724137931,0.0,30.8855299708794,0.0,14.3494604594482,0.0,0.0,26.1181353930628,0.715653941213295,20.2787471130666
0.2,0.13351724137931,0.0,33.0301620358677,0.0,15.4154259323971,0.0,0.0,23.282152087543,0.719810882723598,21.3791533909877
0.2,0.13351724137931,0.0,35.323723105748,0.0,16.5555401866474,0.0,0.0,20.2417151238889,0.724174488595047,22.5554206915154
0.2,0.13351724137931,0.0,37.7808940678552,0.0,17.7782314904629,0.0,0.0,16.9095454771789,0.728032691932118,23.8100777154032
0.2,0.13351724137931,0.0,40.3968582773676,0.0,19.0799753738483,0.0,0.0,13.3598248810999,0.732116099257375,25.1456531634046
0.2,0.13351724137931,0.0,43.179683778503,0.0,21.38592199205,0.0,0.0,10.4808116539466,0.736201945239536,26.5646757362734
0.2,0.13351724137931,0.0,43.274306169923,0.0,21.4883437844643,0.0,0.0,10.3848806937226,0.736348173744592,26.6243413314266
0.2,0.13351724137931,0.0,43.274306169923,0.0,21.4883437844643,0.0,0.0,10.3848806937227,0.736348173744596,26.6243413314266
0.2,0.13351724137931,0.0,43.2743061699228,0.0,21.488343784464,0.0,0.0,10.3848806937233,0.736348173744598,26.6243413314265
0.2,0.13351724137931,0.0,43.274306169923,0.0,21.4883437844641,0.0,0.0,10.3848806937233,0.736348173744599,26.6243413314266
0.2,0.13351724137931,0.0,43.274306169923,0.0,21.488343784464,0.0,0.0,10.3848806937235,0.736348173744607,26.6243413314267
0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.15,0.0,0.0,2.0635848559931,0.0,0.0364326567000641,0.633141265370734,6.59650254748646,0.0124708000549264,0.428813559322034
0.2,0.15,0.0,0.0,2.43823192021478,0.0,0.0802420083959943,0.691924245995756,7.68164005305149,0.0274277172281314,0.593220338983051
0.2,0.15,0.0,0.0,2.81221132756855,0.0,0.124035371145657,0.755498327264331,8.76349357105841,0.0423936022869808,0.757627118644068
0.2,0.15,0.0,0.0,3.18601087149523,0.0,0.167709516959554,0.817878280117077,9.84470024667868,0.057316462547869,0.922033898305085
0.2,0.15,0.0,0.0,3.56029857250621,0.0,0.211467253826163,0.878944873102035,10.9281076834247,0.0722711218406946,1.0864406779661
0.2,0.15,0.0,0.0,3.93490332608849,0.0,0.161273510851606,1.03282487188151,12.0134816532918,0.08722583058224,1.25084745762712
0.2,0.15,0.0,0.0,4.30924699279615,0.0,0.0888886263595825,1.20982779765262,13.0972439585894,0.102180440426345,1.41525423728814
0.2,0.15,0.0,0.0,4.68358863555829,0.0,0.0164513146679697,1.3868926294253,14.1809915816809,0.117135099719006,1.57966101694915
0.2,0.15,0.0,0.0,5.06006485159298,0.0,0.0001251624226528,1.49768133746401,15.2799211573849,0.132027849959101,1.74406779661017
0.2,0.15,0.0,0.0,5.4372078436736,0.0,0.0003856470714314,1.58890277634882,16.383974769108,0.146913161055486,1.90847457627119
0.2,0.15,0.0,0.0,5.81434178458039,0.0,0.0003749434182527,1.68044409085572,17.487946155652,0.161798519098225,2.0728813559322
0.2,0.15,0.0,0.0,6.19147956882512,0.0,0.0004637949307739,1.77186785070524,18.5919454229373,0.176683783248278,2.23728813559322
0.2,0.15,0.0,0.0,6.56861543140167,0.0,0.0005028688744581,1.86335038786695,19.6959307498563,0.191569094344665,2.40169491525424
0.2,0.15,0.0,0.0,6.94575129397811,0.0,0.0005419428211665,1.95483292502512,20.799916076776,0.206454405441049,2.56610169491525
0.2,0.15,0.0,0.0,7.32288715655375,0.0,0.0005810167510769,2.04631546220298,21.9039014036902,0.221339716537435,2.73050847457627
0.2,0.15,0.0,0.0,7.7039742624155,0.0,0.102970372045613,2.01694287157331,23.0365502512896,0.236128498796328,2.89491525423729
0.2,0.15,0.0,0.0,8.08946531910874,0.0,0.319366852350958,1.85295010961529,24.2011152293856,0.250809361703818,3.05932203389831
0.2,0.15,0.0,0.0,8.47497305687898,0.0,0.536261123731536,1.68837017035205,25.3658308435635,0.265490128598253,3.22372881355932
0.2,0.15,0.0,0.0,8.86048079464763,0.0,0.753155395083334,1.52379023112257,26.5305464577315,0.280170895492687,3.38813559322034
0.2,0.15,0.0,0.0,9.25895591039659,0.0,0.861724227092198,1.37515477526974,27.7003084662153,0.294503170029601,3.55254237288136
0.2,0.15,0.0,0.0,9.66844108890041,0.0,0.902960944898784,1.2207450443484,28.8795831643827,0.308596244976136,3.71694915254237
0.2,0.15,0.0,0.0,10.0779421705753,0.0,0.944197662705372,1.06621386032101,30.0589114032259,0.322689319922671,3.88135593220339
0.2,0.15,0.0,0.0,10.4874614385,0.0,0.985434380511958,0.911543787232406,31.2383008691093,0.336782394869206,4.04576271186441
0.2,0.15,0.0,0.0,10.8970920196605,0.0,1.02666054249091,0.756214676023259,32.4178720197918,0.350871862252437,4.21016949152542
0.2,0.15,0.0,0.0,11.3143584540437,0.0,1.06784257189181,0.55470958619875,33.6218406570492,0.36497406247712,4.37457627118644
0.2,0.15,0.0,0.0,11.7243220952714,0.0,1.10906554338702,0.397332420353764,34.8024553492308,0.379063513272597,4.53898305084746
0.2,0.15,0.0,0.0,12.1344355060791,0.0,1.15027932322432,0.241700742254295,35.9915751756442,0.393149822484461,4.70338983050847
0.2,0.15,0.0,0.0,12.5453442691702,0.0,1.19143319240243,0.0784531164233609,37.1744001706966,0.407215655048127,4.86779661016949
0.2,0.15,0.0,0.0,12.9569123083406,0.0,1.24076654785464,0.0,38.4046129659801,0.421265893378221,5.03220338983051
0.2,0.15,0.0,0.0,13.3814899006049,0.0,1.36550816753704,0.0,39.590315059588,0.43476178777038,5.19661016949153
0.2,0.15,0.0,0.0,13.8270072378217,0.0,1.5267868195659,0.0,40.8942397616804,0.448218667041684,5.36101694915254
0.2,0.15,0.0,0.0,14.2556978554719,0.0,1.65438449586791,0.0,42.1377869054786,0.461599444791468,5.52542372881356
0.2,0.15,0.0,0.0,14.6931804470714,0.0,1.79910210216307,0.0,43.4167240308932,0.475008398196993,5.68983050847458
0.2,0.15,0.0,0.0,15.1326961467291,0.0,1.94779251760757,0.0,44.7015198327602,0.48836829715172,5.85423728813559
0.2,0.15,0.0,0.0,15.5743762113054,0.0,2.10071181697467,0.0,45.9925270099231,0.50167532652149,6.01864406779661
0.2,0.15,0.0,0.0,16.0162909992484,0.0,2.25409016310333,0.0,47.2842345657446,0.514977301527014,6.18305084745763
0.2,0.15,0.0,0.0,16.5071336349284,0.0,2.10810448053138,0.0,48.6368441962861,0.527083438133512,6.34745762711864
0.2,0.15,0.0,0.0889022853288799,17.1530383149585,0.0,0.0004737042108151,0.0,50.618835509557,0.53105853230398,6.51186440677966
0.2,0.15,0.0,0.602494295842219,16.9756901338711,0.0,0.0004769405214625,0.0,50.1500648849549,0.534686683253916,6.67627118644068
0.2,0.15,0.0,1.12524328235096,16.7871471536974,0.0,0.0004797628126177,0.0,49.6373271522946,0.537850686791186,6.84067796610169
0.2,0.15,0.0,1.65474698908722,16.5901079509065,0.0,0.0004822142572497,0.0,49.0882400570974,0.540598943105076,7.00508474576271
0.2,0.15,0.0,2.17760151217103,16.4014315556491,0.0,0.0004850339517579,0.0,48.5750958011858,0.543760035603116,7.16949152542373
0.2,0.15,0.0,2.7004244700928,16.2127920385016,0.0,0.0004878536462662,0.0,48.0620356148651,0.546921128101148,7.33389830508475
0.2,0.15,0.0,3.22331055833823,16.0240787651345,0.0,0.0004906733407745,0.0,47.5488072893644,0.550082220599182,7.49830508474576
0.2,0.15,0.0,3.74616508142238,15.8354023698773,0.0,0.0004934930352827,0.0,47.0356630334531,0.55324331309722,7.66271186440678
0.2,0.15,0.0,4.26891268444442,15.6483292465149,0.0,0.000496282455215,0.0,46.5551543960983,0.556370465487772,7.8271186440678
0.2,0.15,0.0,4.79127196534166,15.4654654219795,0.0,0.0004989964222124,0.0,46.1579722813522,0.559413029386182,7.99152542372881
0.2,0.15,0.0,5.3137010297629,15.2825224470045,0.0,0.0005017103892097,0.0,45.7606377981078,0.562455593284596,8.15593220338983
0.2,0.15,0.0,5.82892762833348,15.108519414879,0.0,0.0005048170244242,0.0,45.3997044027209,0.565938368188648,8.32033898305085
0.2,0.15,0.0,6.35845691832828,14.9167532966748,0.0,0.0005071383226462,0.0,44.9662013158363,0.568540720455399,8.48474576271187
0.2,0.15,0.0,6.88085088773884,14.7338501317461,0.0,0.000509852290202,0.0,44.5689435342405,0.571583284979833,8.64915254237288
0.2,0.15,0.0,7.40321809133823,14.5509763386862,0.0,0.0005125667090546,0.0,44.1717542167482,0.5746263554424,8.8135593220339
0.2,0.15,0.0,7.91837753206811,14.3770667633163,0.0,0.0005156808881899,0.0,43.8113763413522,0.578117587656898,8.97796610169492
0.2,0.15,0.0,8.44073331558381,14.1942110553475,0.0,0.0005183969649025,0.0,43.4143129883826,0.581162516706848,9.14237288135593
0.2,0.15,0.0,8.96308906919915,14.0113553811162,0.0,0.0005211130421833,0.0,43.0172497251228,0.584207446393839,9.30677966101695
0.2,0.15,0.0,9.47709287532635,13.8457486449928,0.0514718815631081,0.0005238171601509,0.0,42.6613960280757,0.587238968778983,9.47118644067797
0.2,0.15,0.0,9.88670285767664,13.9032701509011,0.795775977884208,0.0005262088692582,0.0,42.8362602526418,0.589920257016035,9.63559322033898
0.2,0.15,0.0,10.2963041246473,13.9607956322671,1.5400579749834,0.0005286005630443,0.0,43.0111075901071,0.59260152807657,9.8
0.2,0.15,0.0,10.794590425374,14.0307703290183,2.44549212349741,0.0005315100462066,0.0,43.2238169275145,0.595863280500735,10.0
0.2,0.15,0.0,10.7956404335343,14.0309177876691,2.44740009064032,0.0005315161772169,0.0,43.2242651617829,0.595870153830573,10.0004214501256
0.2,0.15,0.0,10.802990490655,14.0319499982268,2.46075586063408,0.0005315590942883,0.0,43.2274028016649,0.595918267139479,10.0033716010047
0.2,0.15,0.0,10.8229406456972,14.0347517125975,2.49700723633343,0.0005316755834826,0.0,43.235919252772,0.596048860406522,10.011379153391
0.2,0.15,0.0,10.8617881016297,14.0402097968534,2.56759746700227,0.0005319024308606,0.0,43.2525050591149,0.596303173610746,10.0269728080379
0.2,0.15,0.0,10.9258432762423,14.0492025790332,2.68399542103772,0.0005322764224843,0.0,43.2798553246956,0.596722446731233,10.052681265699
0.2,0.15,0.0,11.02139218796,14.0626213976539,2.85761302618048,0.0005328343444144,0.0,43.3206355295793,0.597347919747043,10.0910332271279
0.2,0.15,0.0,11.1547450597451,14.0813485647667,3.09993227659672,0.0005336129827123,0.0,43.3775704181832,0.598220832637244,10.1445573930781
0.2,0.15,0.0,11.3321946033556,14.1062691583771,3.42237130022699,0.0005346491234398,0.0,43.4533128731499,0.599382425380883,10.2157824643032
0.2,0.15,0.0,11.5600482176921,14.1382676037261,3.83640762635112,0.0005359795526576,0.0,43.5505888864678,0.600873937957047,10.3072371415567
0.2,0.15,0.0,11.8447216626797,14.1781454981026,4.35381782006907,0.0005376375888445,0.0,43.6718068889058,0.602732722919791,10.4214501255921
0.2,0.15,0.0,12.199116271163,14.2278628741947,4.99533562528415,0.0005390548678422,0.0,43.7639928854319,0.60432160072002,10.5609501171631
0.2,0.15,0.0,12.6193101432303,14.2980990058718,5.72938185062461,0.0005410873071287,0.0,43.8699549458764,0.60660012009944,10.7282658170232
0.2,0.15,0.0,13.1157054340196,14.3810746626652,6.59654396365135,0.0005434883500136,0.0,43.995127051182,0.609291872212664,10.9259259259259
0.2,0.15,0.0,13.6887883120161,14.4816834775756,7.58791333673795,0.0005467587647194,0.0,44.1703263990743,0.612958256411993,11.1564591446248
0.2,0.15,0.0,14.369723767854,14.5849433777923,8.79450997352841,0.0005493039641875,0.0,44.2925254982831,0.615811619044435,11.4223941738735
0.2,0.15,0.0,15.0657378393821,14.3262343865817,9.65039825152472,0.0005523078835306,0.0,44.0701540043171,0.619179241626223,11.7262597144254
0.2,0.15,0.0,15.7073826343037,13.3773839680612,9.70449495362339,0.0005554036044753,0.0,43.1643297554188,0.622649780801976,12.0705844670342
0.2,0.15,0.0,16.4291287929788,12.3100780230667,9.76533168689895,0.0005588858173043,0.0,42.1454025503101,0.62655360684354,12.4578971324533
0.2,0.15,0.0,17.2330699141349,11.141654297194,9.83749104867181,0.000563300774945,0.0,41.0588770098978,0.631503110924985,12.8907264114365
0.2,0.15,0.0,18.1291482289176,9.81671008037836,9.91306518012712,0.0005676281960937,0.0,39.7942226655399,0.636354479925794,13.3716010047371
0.2,0.15,0.0,19.1221364210691,8.32771691876485,9.99235535198998,0.0005718787509475,0.0,38.343585759975,0.641119675950287,13.9030496131088
0.2,0.15,0.0,20.2114379326438,6.71688607686804,10.0841921722268,0.0005771342772027,0.0,36.8057905326075,0.647011521527732,14.4876009373051
0.2,0.15,0.0,21.4012805001525,4.98039845679023,10.189491602676,0.000583459014681,0.0,35.1795675233725,0.654102034395817,15.1277836780795
0.2,0.15,0.0,22.71362250757,3.06067084458391,10.3416004387931,0.0005891682365897,0.0,33.3157815686015,0.660502507387667,15.8261265361857
0.2,0.15,0.0,24.1479490546142,1.05297939308798,10.5374148675973,0.0005955986927066,0.0,31.3146346470629,0.66771153890882,16.5851582123771
0.2,0.15,0.0,25.707125530551,0.0,11.8249125596008,0.0004512120677782,0.0,30.1001060633201,0.67445750041609,17.4074074074074
0.2,0.15,0.0,27.4361797955157,0.0,12.6837533199405,0.0,0.0,27.8206102447101,0.677888545129133,18.29540282203
0.2,0.15,0.0,29.2998813158381,0.0,13.6100859825069,0.0,0.0,25.3564355611655,0.681505022812121,19.2516731569986
0.2,0.15,0.0,31.3048844661514,0.0,14.6065518251541,0.0,0.0,22.6454833248177,0.684626628561979,20.2787471130666
0.2,0.15,0.0,33.4498701805653,0.0,15.6727341646294,0.0,0.0,19.8065717734048,0.688757413629315,21.3791533909877
0.2,0.15,0.0,35.7525781155329,0.0,16.8184510351553,0.0,0.0,16.6903482468967,0.692443306596642,22.5554206915154
0.2,0.15,0.0,38.2100487803578,0.0,18.0413261026724,0.0,0.0,13.3556968397297,0.69627933925455,23.8100777154032
0.2,0.15,0.0,40.8248399441049,0.0,20.0093432724065,0.0,0.0,10.5200110998072,0.700979322106905,25.1456531634046
0.2,0.15,0.0,43.1284110321731,0.0,22.0133888634237,0.0,0.0,8.14609574782253,0.703543032414714,26.3292025715208
0.2,0.15,0.0,43.1284151647309,0.0,22.0133739886223,0.0,0.0,8.14615917088344,0.703543961778633,26.3292109322495
