Gamma,Change_Factor,Acetate_Threshold_Main,Acetate_Threshold_Slope_0_1,Acetate_Threshold_Slope_0_7,Needs_Revision,Consensus_Threshold
0.164359861591695,0.02,0.583361506766657,0.575156571745054,0.0124761117429938,0,0.583361506766657
0.164359861591695,0.05,0.581094958204773,0.562899164116004,0.0124800192465595,0,0.581094958204773
0.164359861591695,0.1,0.577677776483885,0.562525066621158,0.0124750257174595,0,0.577677776483885
0.164359861591695,0.2,0.566097023397158,0.0124760323976618,0,1,0.566097023397158
0.164359861591695,0.5,0.541612134216052,0.541612134216052,0.0124765897434894,0,0.541612134216052
0.164359861591695,1,0.508110124898042,0.508110124898042,0.012476560092864,0,0.508110124898042
0.164359861591695,2,0.451862854302151,0.448686728848331,0.0124764013896673,0,0.451862854302151
0.164359861591695,5,0,0,0,0,0
0.164359861591695,10,0.225285246938044,0.222112376912556,0.0124764165524028,0,0.225285246938044
0.164359861591695,20,0.119692678413249,0,0,1,0.119692678413249
0.164359861591695,50,0.0453760443208288,0,0,1,0.0453760443208288
0.173875432525952,0.02,0.615273499419079,0.606363263656039,0.0124759719080492,0,0.615273499419079
0.173875432525952,0.05,0.61306875811468,0.0124719712555561,0,1,0.61306875811468
0.173875432525952,0.1,0.609843867872608,0.592328816208482,0.0124769751784925,0,0.609843867872608
0.173875432525952,0.2,0.598447596151611,0.598447596151611,0.0124773683902773,0,0.598447596151611
0.173875432525952,0.5,0.572424423643708,0.572424423643708,0.0124759106329877,0,0.572424423643708
0.173875432525952,1,0.537504056197069,0.537504056197069,0.0124765504094766,0,0.537504056197069
0.173875432525952,2,0.478225948396557,0.475102819838546,0.0124764013896726,0,0.478225948396557
0.173875432525952,5,0,0,0,0,0
0.173875432525952,10,0.225285955307178,0.22211306492958,0.0124785671614315,0,0.225285955307178
0.173875432525952,20,0.119692678413249,0.119692678413249,0.0124785864459768,0,0.119692678413249
0.173875432525952,50,0.0453760443208285,0.0123727781934844,0,1,0.0453760443208285
0.183044982698962,0.02,0.652667615613686,0.636600996266481,0.0124762761581438,0,0.652667615613686
0.183044982698962,0.05,0.644319047346515,0.636216700946524,0.0124774960755727,0,0.644319047346515
0.183044982698962,0.1,0.641261774468612,0.635263671492027,0.0124771487293957,0,0.641261774468612
0.183044982698962,0.2,0.63002495335411,0.63002495335411,0.0124764139778676,0,0.63002495335411
0.183044982698962,0.5,0.607869107632108,0.602303885520063,0.0124765493025245,0,0.607869107632108
0.183044982698962,1,0.566175925633131,0.566175925633131,0.0124752646493701,0,0.566175925633131
0.183044982698962,2,0.500745669289238,0.500745669289238,0.0124764013896091,0,0.500745669289238
